getInstallerPackageName,newselect,mprotect,getPackageInfo,create_folder,getReceiverInfo,mkdir,pwrite64,getSearchableInfo,pread64,unlink,munmap,statfs64,getActivityInfo,fdatasync,fs_pipe_access,fs_access(read),fs_pipe_access(write),fs_access,mmap2,fs_access(),pipe,fcntl64,fs_access(create__write),nanosleep,getApplicationInfo,fs_access(create__read__write),rename,access,chmod,gettid,fs_access(create),brk,device_access,queryIntentServices,network_access,stat64,fs_access(write),open,lstat64,Class
0,0,180,1,2,0,2,0,0,16,0,32,0,0,0,1,15,0,9,94,0,2,10,2,7,0,0,0,5,1,31,2,45,3,0,0,17,6,37,3,3
0,0,55,1,2,0,2,0,0,1,0,3,0,0,0,2,9,0,4,36,0,2,5,2,0,0,0,0,3,1,21,2,9,2,0,0,11,7,26,3,1
0,0,317,3,9,0,9,245,0,32,10,242,0,2,30,1,1383,0,69,416,4,9,506,4,8,1,9,2,56,4,462,34,787,39,0,10,74,6,1544,28,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,393,3,6,0,6,1,0,16,8,110,0,1,5,1,840,0,45,276,6,9,91,12,10,1,2,7,39,10,290,5,348,15,0,11,72,6,925,20,3
0,0,313,4,3,0,3,0,0,37,2,54,0,1,5,3,18,0,20,160,0,8,77,2,9,1,2,0,20,2,182,2,138,5,0,9,30,6,55,10,4
0,0,62,1,3,0,3,0,0,30,2,37,0,0,0,1,10,0,5,68,2,2,6,5,15,0,0,2,10,5,24,3,22,2,0,0,30,6,31,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,386,6,11,0,13,15,0,38,7,2683,0,2,20,1,1733,0,74,2860,3,10,262,28,42,6,6,5,186,13,333,25,402,10,0,12,119,7,1884,122,1
0,0,135,1,0,0,0,0,0,44,0,22,1,0,0,1,11,0,25,58,0,2,165,2,5,0,0,0,52,1,25,2,44,19,0,2,77,6,66,13,4
0,0,91,1,0,0,1,30,0,109,2,50,1,0,15,1,14,0,49,92,0,2,350,3,6,1,0,0,103,8,32,12,41,13,0,5,203,7,100,25,4
0,0,265,3,2,0,8,0,0,47,0,59,0,2,0,1,16,0,17,134,0,2,8,2,7,0,0,0,5,1,26,2,72,2,0,0,21,6,45,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,87,1,2,0,2,0,0,21,0,26,0,0,0,1,14,0,8,82,0,2,8,2,4,0,0,0,5,1,23,2,40,2,0,0,15,6,34,3,3
0,0,58,1,0,0,1,30,0,82,2,49,1,0,15,1,10,0,45,86,0,2,310,3,3,1,0,0,86,1,25,5,32,37,0,0,98,6,107,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,120,1,3,0,3,0,0,1,0,0,0,0,0,1,199,0,42,39,0,2,25,2,5,0,0,0,5,2,25,2,30,2,0,0,19,6,253,3,4
0,0,316,4,3,0,3,0,0,37,2,54,0,1,5,3,18,0,20,160,0,8,77,2,9,1,2,0,20,2,182,2,121,5,0,9,30,6,55,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,48,1,0,0,1,30,0,56,2,36,1,0,15,1,10,0,32,70,0,2,219,3,3,1,0,0,60,1,21,5,31,24,0,0,72,6,81,15,4
0,0,200,1,4,0,4,0,0,88,0,133,0,0,0,1,15,0,34,200,0,2,19,4,23,6,0,0,12,5,38,3,134,2,0,0,40,6,64,4,1
0,0,51,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,1,0,0,1,8,4,23,3,22,2,0,0,21,6,26,5,3
0,3,489,11,20,0,25,34,0,134,8,184,1,1,15,2,32,1,52,290,6,7,103,44,3486,8,0,5,131,19,70,28,371,8,1,0,61,12,178,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,171,1,2,0,2,0,0,16,0,31,0,0,0,1,15,0,9,91,0,2,11,2,7,0,0,0,5,1,27,2,45,3,0,0,17,6,37,3,3
0,0,156,1,2,0,2,0,0,15,0,25,0,0,0,1,15,0,9,88,0,2,11,2,3,0,0,0,5,1,27,2,43,3,0,0,21,6,37,3,3
0,0,55,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,20,2,0,0,25,6,28,7,3
0,0,55,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,9,0,0,3,12,6,23,3,22,2,0,0,25,6,28,7,3
0,0,268,3,4,0,4,29,0,222,4,36,1,1,20,4,23,0,22,109,0,8,180,3,24,1,2,0,44,5,183,7,109,6,0,8,49,7,70,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,119,1,2,0,2,0,0,49,0,65,0,0,0,1,14,0,15,124,0,2,12,2,3,0,0,0,7,1,23,2,70,2,0,0,24,6,41,3,3
0,0,169,1,2,0,2,0,0,16,0,27,0,0,0,1,15,0,9,91,0,2,11,2,8,0,0,0,5,1,27,2,46,3,0,0,17,6,37,3,3
0,0,204,1,3,0,3,0,0,6,19,13,0,0,0,2,10,0,4,79,19,3,18,22,264,0,0,19,14661,22,54,3,54,2,0,0,65,7,48,23,2
0,0,165,1,3,0,3,0,0,95,1,102,0,0,0,1,26,0,24,161,1,2,7,8,14,0,0,0,44,9,28,3,279,3,0,0,16,6,70,4,4
0,0,295,3,5,0,5,130,0,7,7,148,0,1,25,1,786,0,47,313,3,9,361,4,13,1,7,2,44,2,507,23,710,24,0,10,72,6,897,25,4
0,0,298,3,5,0,5,131,0,7,7,145,0,1,25,1,784,0,48,307,3,9,360,4,14,1,7,2,44,2,492,23,752,24,0,10,72,6,896,25,4
0,0,100,2,3,0,3,0,0,20,3,36,0,0,0,1,10,0,5,66,3,2,6,7,4,0,0,3,17,7,26,3,25,2,0,0,37,6,33,8,3
0,0,101,2,3,0,3,0,0,20,3,36,0,0,0,1,10,0,5,66,3,2,6,7,2,0,0,3,17,7,26,3,25,2,0,0,37,6,33,8,3
0,0,187,2,2,0,2,0,0,67,0,74,0,0,0,1,14,0,14,142,0,2,7,3,3,0,0,0,5,1,30,2,81,2,0,0,15,6,41,5,4
0,0,160,1,2,0,2,0,0,1,0,5,0,0,0,1,10,0,4,44,0,2,5,2,3,0,0,0,13,1,28,2,22,2,0,0,26,7,27,19,2
0,0,173,1,3,0,3,0,0,95,1,102,0,0,0,1,26,0,24,158,1,2,7,8,10,0,0,0,44,9,24,3,277,3,0,0,16,6,70,4,4
0,0,745,1,6,0,8,0,0,21,1,570,1,0,0,1,64,0,38,757,1,2,50,6,22,3,0,1,19,5,64,4,82,26,0,0,74,9,147,17,4
0,0,467,3,5,0,5,1,0,29,2,183,0,2,5,1,1038,0,48,352,0,9,91,13,41,1,2,1,22,2,318,4,490,36,0,10,55,6,1147,13,3
0,0,88,1,3,0,3,0,0,26,3,33,0,0,0,1,10,0,5,63,3,2,6,6,4,0,0,3,12,6,24,3,27,2,0,0,33,6,32,7,3
0,0,354,1,4,0,4,26,0,172,0,136,1,0,15,1,15,0,45,203,0,2,194,4,5,0,0,0,91,7,25,10,91,6,0,0,78,6,86,80,1
0,0,118,1,2,0,2,0,0,15,0,13,0,0,0,2,8,0,3,44,0,2,5,2,1,0,0,0,3,1,22,2,15,2,0,0,15,6,23,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,154,1,2,0,2,0,0,15,0,25,0,0,0,1,15,0,9,88,0,2,11,2,7,0,0,0,5,1,27,2,44,3,0,0,21,6,37,3,3
0,0,231,2,14,0,17,0,0,41,1,85,2,0,0,1,20,0,25,154,1,2,23,10,585,1,0,1,44,5,38,3,48,2,0,4,68,7,67,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,1,3,0,3,0,0,26,3,33,0,0,0,1,10,0,5,63,3,2,6,6,4,0,0,3,12,6,24,3,27,2,0,0,33,6,32,7,3
0,0,52,1,3,0,3,0,0,19,1,23,0,0,0,1,9,0,4,54,1,2,5,4,3,0,0,1,8,4,23,3,22,2,0,0,27,6,28,5,3
0,12,2685,11,37,0,67,74,0,30,50,392,8,4,55,9,1550,0,191,1195,36,24,586,51,205,9,9,17,202,24,386,23,607,110,0,12,953,16,1951,108,4
0,0,407,3,6,0,6,1,0,17,8,117,0,1,5,1,783,0,44,280,6,9,92,12,15,1,2,7,39,10,289,5,344,17,0,11,72,6,869,20,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,157,1,2,0,2,0,0,15,0,27,0,0,0,1,15,0,9,90,0,2,11,2,7,0,0,0,5,1,27,2,49,3,0,0,21,6,37,3,3
0,0,46,1,0,0,1,30,0,56,2,36,1,0,15,1,10,0,32,70,0,2,219,3,4,1,0,0,60,1,21,5,31,24,0,0,72,6,81,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,264,1,2,0,2,0,0,18,0,22,0,0,0,1,14,0,16,91,0,2,7,2,3,0,0,0,5,1,26,2,51,2,0,0,17,6,42,3,3
0,0,155,1,3,0,3,0,0,16,0,27,0,0,0,1,16,0,8,80,0,2,8,3,2,0,0,0,10,3,24,3,29,2,0,0,20,6,38,4,3
0,0,170,1,3,0,3,0,0,5,0,18,0,0,0,1,16,0,9,78,0,2,6,3,3,0,0,0,8,3,33,3,34,2,0,0,74,7,40,4,2
0,404,1844,12,0,0,23,259,0,394,25,556,16,1,105,35,314,0,350,1462,25,61,1476,30,10470,39,0,21,621,31,397,51,314,129,0,41,552,14,904,149,4
0,0,413,3,6,0,6,1,0,16,8,110,0,1,5,1,744,0,44,267,6,9,91,12,20,1,2,7,39,10,270,5,384,15,0,11,72,6,828,20,3
0,0,285,3,3,0,3,0,0,9,2,13,0,1,5,4,13,0,9,83,0,8,69,2,9,1,2,0,18,2,177,2,72,4,0,8,19,6,38,10,3
0,0,130,3,3,0,3,98,0,48,2,29,1,0,30,1,10,0,26,62,0,2,207,2,7,0,0,0,37,3,28,9,51,9,0,0,65,6,62,3,2
0,0,279,3,6,0,6,51,0,28,6,47,1,1,40,1,676,0,49,195,0,9,278,4,6,1,6,2,55,4,265,10,178,7,0,10,81,6,758,16,3
0,0,288,3,3,0,3,0,0,9,2,14,0,1,5,4,14,0,9,1050,0,8,69,2,8,1,2,0,18,2,177,2,70,4,0,8,19,7,40,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,195,3,3,0,3,0,0,9,2,55,0,1,5,2,514,0,30,201,0,10,93,2,3,1,2,0,22,2,248,2,219,9,0,11,21,6,565,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,745,1,6,0,8,0,0,21,1,582,1,0,0,1,64,0,38,769,1,2,50,6,18,3,0,1,19,5,64,4,78,26,0,0,74,9,147,17,4
0,0,392,1,3,0,3,0,0,1,2,116,0,0,0,1,549,0,112,368,2,2,437,5,33,0,0,2,27,5,242,3,138,3,0,0,62,6,678,6,2
0,0,153,1,2,0,2,0,0,15,0,25,0,0,0,1,15,0,9,88,0,2,11,2,4,0,0,0,5,1,27,2,45,3,0,0,21,6,37,3,3
0,0,1010,7,7,0,8,0,0,56,10,126,1,0,0,1,71,0,39,317,10,2,58,23,52,2,0,10,52,17,47,6,116,26,0,0,85,9,174,25,4
0,0,47,1,0,0,1,30,0,56,2,36,1,0,15,1,10,0,32,73,0,2,219,3,3,1,0,0,60,1,25,5,32,24,0,0,72,6,81,15,4
0,0,251,1,3,0,3,0,0,44,3,83,0,0,0,1,16,0,8,152,3,2,16,6,21,0,0,3,30,6,43,3,82,2,0,0,86,7,42,7,3
0,0,156,1,2,0,2,0,0,15,0,27,0,0,0,1,15,0,9,90,0,2,11,2,7,0,0,0,5,1,27,2,44,3,0,0,21,6,37,3,3
0,0,875,6,1,0,5,30,0,74,13,185,3,0,15,6,96,0,85,448,11,13,381,14,43,4,0,7,238,12,245,11,125,39,0,23,439,9,272,115,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,89,3,3,0,3,0,0,28,2,41,0,0,0,1,10,0,5,71,2,2,6,6,10,0,0,2,15,6,26,3,21,2,0,0,35,6,32,7,3
0,0,86,2,3,0,3,0,0,26,3,39,0,0,0,1,10,0,5,69,3,2,6,7,5,0,0,3,17,7,26,3,28,2,0,0,37,6,33,8,3
0,0,332,10,5,0,7,0,0,28,11,179,2,0,0,6,31,0,35,312,11,12,66,22,9,15,0,11,131,23,87,6,68,4,0,0,126,7,106,29,1
0,0,362,5,4,0,10,0,0,58,2,159,6,0,0,13,63,0,93,400,2,26,55,11,7,4,0,2,62,11,73,10,138,3,0,0,100,7,188,14,1
0,0,325,4,3,0,3,0,0,37,2,54,0,1,5,3,18,0,20,163,0,8,77,2,8,1,2,0,20,2,186,2,118,5,0,9,30,6,55,10,4
0,0,154,1,2,0,2,0,0,15,0,25,0,0,0,1,15,0,9,88,0,2,11,2,5,0,0,0,5,1,27,2,45,3,0,0,21,6,37,3,3
0,0,279,4,0,0,0,30,0,53,4,61,1,0,15,6,20,0,36,146,2,12,299,4,47,6,0,2,93,3,193,5,77,24,0,10,91,6,97,26,4
0,0,206,3,3,0,3,0,0,25,2,42,0,1,5,2,23,0,11,112,0,8,72,2,4,1,2,0,20,2,182,2,72,5,0,8,25,6,51,10,2
0,0,51,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,3,0,0,1,8,4,23,3,20,2,0,0,21,6,26,5,3
0,0,42,1,2,0,2,0,0,1,0,3,0,0,0,2,9,0,4,36,0,2,5,2,0,0,0,0,3,1,21,2,10,2,0,0,9,6,25,3,4
0,160,2578,13,25,0,43,155,0,148,32,446,8,1,70,44,642,0,242,1286,26,147,677,58,530,19,2,25,339,45,358,34,313,133,0,32,281,18,1131,309,4
0,0,462,3,3,0,3,0,0,9,2,14,0,1,5,4,14,0,9,1049,0,8,69,2,12,1,2,0,18,2,177,2,71,4,0,8,19,7,40,10,3
0,0,154,1,2,0,2,0,0,15,0,25,0,0,0,1,15,0,9,88,0,2,11,2,3,0,0,0,5,1,27,2,45,3,0,0,21,6,37,3,3
0,0,306,4,4,0,6,0,0,27,1,92,2,0,0,5,32,0,43,237,1,10,27,9,19,4,0,1,37,9,56,6,148,9,0,0,64,7,107,12,1
0,0,332,4,1,0,3,30,0,231,12,106,2,0,15,6,42,0,121,246,10,13,798,15,22,7,0,10,501,30,222,22,115,25,0,29,346,7,236,96,4
0,0,119,1,2,0,2,0,0,49,0,65,0,0,0,1,14,0,15,124,0,2,12,2,0,0,0,0,7,1,23,2,71,2,0,0,24,6,41,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160,2995,13,29,0,49,155,0,149,36,503,10,1,70,45,556,0,271,1496,30,151,729,66,265,21,2,29,395,52,334,38,328,157,0,32,316,20,1111,338,4
0,0,2073,1,10,0,22,0,0,53,28,388,7,0,0,1,330,0,172,1203,28,2,362,60,40,6,0,35,244,37,88,14,218,166,0,0,304,19,769,181,1
0,0,107,1,3,0,3,0,0,3,0,24,0,0,0,2,10,0,3,63,0,3,7,3,7,0,0,0,8,3,29,3,42,2,2,0,39,6,27,4,2
0,0,206,2,3,0,3,84,0,112,2,120,1,0,35,1,11,0,52,153,0,2,386,2,2,0,0,0,87,10,62,17,35,6,0,7,133,6,94,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90,2,3,0,3,0,0,28,2,41,0,0,0,1,10,0,5,71,2,2,6,6,4,0,0,2,15,6,26,3,22,2,0,0,35,6,32,7,3
0,0,265,1,3,0,3,0,0,29,0,39,0,0,0,1,15,0,16,107,0,2,34,2,6,0,0,0,73,2,55,2,98,2,0,0,79,7,44,3,2
0,0,90,2,3,0,3,0,0,28,2,41,0,0,0,1,10,0,5,72,2,2,6,6,2,0,0,2,15,6,26,3,21,2,0,0,35,6,32,7,3
0,0,76,1,0,0,0,0,0,2,0,6,1,0,0,2,13,0,4,40,0,2,44,2,34,1,0,0,8,0,22,2,17,3,0,0,18,6,31,15,4
0,0,366,3,6,0,6,282,0,72,4,239,0,1,30,1,1023,0,100,419,0,9,561,3,52,1,8,1,51,2,1404,37,543,56,0,10,152,6,1233,19,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,124,1,2,0,2,0,0,12,0,22,0,0,0,1,15,0,10,75,0,2,9,2,3,0,0,0,5,1,23,2,41,2,0,0,15,6,37,3,3
0,0,223,1,3,0,3,0,0,6,13,25,0,0,0,2,10,0,4,91,13,3,12,16,381,0,0,13,13714,16,58,3,48,2,0,0,59,7,42,17,2
0,0,549,14,19,0,23,387,0,342,39,274,4,0,165,3,713,0,200,453,8,13,1469,30,48,11,14,11,381,40,427,74,305,25,0,14,468,7,1063,82,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,151,1,3,0,3,51,0,56,2,46,1,0,25,1,18,0,25,111,0,2,133,2,2,0,0,0,27,4,30,9,47,2,0,0,56,6,62,3,2
0,0,51,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,2,0,0,1,8,4,23,3,24,2,0,0,21,6,26,5,3
0,0,194,1,3,0,3,0,0,41,1,73,0,0,0,1,15,0,8,133,1,2,13,4,9,0,0,1,18,4,33,3,76,2,0,0,48,6,38,5,3
0,0,41,1,0,0,0,0,0,1,0,2,0,0,0,2,8,0,3,32,0,2,5,2,0,0,0,0,3,0,21,1,8,2,0,0,11,6,22,3,1
0,0,16,0,0,0,1,0,0,0,0,5,0,0,0,0,658,0,19,27,0,0,3,1,9,0,0,0,9,0,11,1,4,0,0,0,0,1,680,0,4
0,160,3996,12,36,0,66,211,0,225,53,620,12,0,95,63,491,0,376,1896,45,175,1259,88,159,22,2,42,781,79,344,62,402,215,0,56,501,24,1258,416,4
0,0,219,1,2,0,2,0,0,11,0,31,0,0,0,1,14,0,23,99,0,2,13,2,4,0,0,0,5,1,26,2,90,2,0,0,27,6,49,3,2
0,0,54,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,2,0,0,3,12,6,23,3,21,2,0,1,25,6,28,7,3
0,0,277,2,5,0,5,29,0,145,2,157,1,2,15,1,16,0,31,228,0,2,146,3,9,1,0,0,34,6,33,9,156,5,0,0,85,7,72,6,1
0,0,269,1,2,0,2,0,0,45,0,53,0,1,0,1,15,0,15,118,0,2,13,2,8,0,0,0,5,1,26,2,51,2,0,0,17,6,42,3,4
0,0,265,1,2,0,2,0,0,18,0,22,0,0,0,1,14,0,16,91,0,2,7,2,5,0,0,0,5,1,26,2,51,2,0,0,17,6,42,3,3
0,0,299,4,7,0,7,1,0,24,3,62,0,1,5,2,492,0,37,218,1,9,89,4,6,3,2,1,27,4,248,6,187,6,0,10,41,6,553,16,1
0,0,110,2,0,0,1,0,0,3,0,19,1,0,0,5,2108,0,47,92,0,6,11,2,1,0,0,0,8,1,24,4,30,5,0,0,16,6,2172,6,4
0,0,352,3,3,0,3,0,0,9,2,13,0,1,5,4,13,0,8,83,0,8,69,2,6,1,2,0,18,2,177,2,64,4,0,8,19,6,37,10,3
0,0,358,3,3,0,3,0,0,9,2,13,0,1,5,4,13,0,8,83,0,8,69,2,14,1,2,0,18,2,177,2,65,4,0,8,19,6,37,10,3
0,0,367,3,6,0,6,297,0,76,6,222,0,1,30,1,989,0,110,400,2,9,576,3,75,1,8,1,51,2,1451,39,497,57,0,10,153,6,1212,25,4
0,0,49,1,2,0,2,0,0,0,0,2,1,0,0,2,8,0,3,31,0,2,5,2,0,0,0,0,4,1,21,2,15,2,0,0,13,6,23,5,4
0,0,227,1,3,0,3,0,0,5,7,12,0,0,0,2,10,0,4,75,7,3,40,10,241,0,0,7,22,10,54,3,35,2,0,0,53,7,36,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,310,4,1,0,3,30,0,230,7,102,2,0,15,6,30,0,115,239,5,13,784,9,23,4,0,5,476,24,217,22,108,25,0,22,328,7,212,90,4
0,0,164,1,2,0,2,0,0,17,0,29,0,0,0,1,15,0,9,92,0,2,11,2,9,0,0,0,5,1,27,2,45,3,0,0,17,6,37,3,3
0,0,760,25,2,0,3,60,0,528,30,449,1,0,30,2,69,0,248,592,26,4,1450,30,48,24,0,26,566,61,134,40,171,55,0,25,860,7,469,317,4
0,0,707,5,16,0,14,209,0,2518,12,1370,7,0,95,3,30,0,1228,1526,12,5,8181,27,58,9,0,12,2449,29,72,36,320,1106,0,0,2419,10,2443,25,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1579,27,9,0,12,34,0,224,11,319,3,1,20,5,69,0,124,572,7,12,521,13,25,5,2,7,163,11,227,15,329,50,0,11,202,9,283,26,4
0,0,95,1,2,0,2,0,0,13,0,18,0,0,0,1,14,0,16,78,0,2,7,2,1,0,0,0,5,1,22,2,40,2,0,0,17,6,42,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,346,8,7,0,9,0,0,54,5,116,0,0,0,1,30,0,17,184,5,2,54,15,10,11,0,5,63,14,54,6,57,3,0,0,74,7,79,25,1
0,0,914,3,8,0,10,0,0,50,9,166,2,0,0,1,127,0,57,467,9,2,92,19,14,0,0,10,47,17,43,8,116,50,0,0,92,11,278,37,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,662,4,6,0,12,91,0,56,17,114,7,1,45,14,103,0,106,468,11,29,322,16,13,2,2,9,91,20,209,22,140,30,0,8,112,8,287,39,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,321,1,2,0,2,0,0,28,0,38,0,0,0,1,14,0,17,100,0,2,9,2,16,0,0,0,5,1,22,2,88,2,0,0,23,6,43,3,1
0,0,56,1,0,0,0,0,0,1,0,2,0,0,0,1,9,0,4,32,0,2,5,2,0,0,0,0,3,0,21,1,8,2,0,0,11,6,24,3,2
0,0,120,1,2,0,2,0,0,49,0,65,0,0,0,1,14,0,15,124,0,2,12,2,1,0,0,0,7,1,23,2,72,2,0,0,24,6,41,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66,1,0,0,0,0,0,2,0,3,0,0,0,2,8,0,3,34,0,2,5,2,0,0,0,0,3,0,21,1,26,2,0,0,15,6,22,3,4
0,0,1245,21,12,0,14,52,0,1768,18,343,1,2,35,1,1077,0,77,529,12,12,502,44,36,26,6,15,321,28,364,38,1119,19,1,12,246,7,1271,152,1
0,0,51,1,3,0,3,0,0,24,1,28,0,0,0,1,8,0,3,58,1,2,5,4,4,0,0,1,8,4,23,3,23,2,0,0,21,6,26,5,3
69,22,820,323,9,0,56,1726,0,2385,177,685,105,0,600,78,252,4,1117,1265,163,149,6954,184,140,2,0,160,2187,327,340,314,309,154,0,11,2853,17,2038,188,1
0,0,214,1,3,0,3,0,0,7,20,26,0,0,0,2,10,0,4,92,20,3,12,23,358,0,0,20,10791,23,58,3,49,2,0,0,66,7,49,24,2
0,0,427,3,5,0,5,1,0,19,2,141,0,1,5,1,767,0,42,301,0,9,96,12,29,1,2,1,22,2,290,4,389,21,0,10,48,6,854,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55,1,3,0,3,0,0,24,3,28,0,0,0,1,8,0,3,58,3,2,5,6,3,0,0,3,12,6,23,3,24,2,0,0,25,6,28,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,204,3,3,0,3,0,0,25,2,42,0,1,5,2,23,0,11,112,0,8,72,2,4,1,2,0,20,2,182,2,67,5,0,8,25,6,51,10,2
0,0,68,1,3,0,3,0,0,36,2,43,0,0,0,1,10,0,5,73,2,2,6,5,4,0,0,2,10,5,24,3,23,2,0,0,29,6,31,6,3
0,0,275,1,3,0,3,0,0,29,0,39,0,0,0,1,15,0,16,107,0,2,35,2,4,0,0,0,73,2,55,2,97,2,0,0,79,7,44,3,2
0,0,203,1,3,0,3,0,0,20,1,40,0,0,0,1,16,0,16,101,1,2,7,5,10,0,0,1,15,5,27,3,40,3,0,0,29,6,49,6,3
